tanggal,tweet,wisata_hiburan,pendidikan,fasilitas_layanan_publik,kuliner
2020-01-21,11.46: @TMCPoldaMetro: Polri Sat PJR pengamanan &amp; pengaturan kendaraan truk box yang mengalami ban kempes di tol dalam Kota tegal parang arah Semanggi. #ElshintaEdisiSiang https://t.co/JjDezopxsN,-1,-1,1,-1
2020-01-10,"MJ, Direktur Network &amp; IT Services Telkom Bpk. Zulhelfi Abidin, Dirjen SDPPI Kementrian Kominfo Bpk. Ismail, Membahas Tentang Sinergi dan Kolaborasi,  3 Pilar Dalam Mewujudkan The Real Smart City Kota TEGAL yaitu… https://t.co/qACjoi6pgd",-1,-1,-1,-1
2020-01-24,"Mantan Bupati Boyolali, Kolonel (Purn) Sri Moeljanto, meninggal dunia siang tadi di Kota Tegal. Sri Moeljanto meninggal di usia 78 tahun. https://t.co/obBUNfntFE",-1,-1,-1,-1
2020-01-16,"MJ, Mas Dedy, Habib Lutfie Bin Yahya (Wantimpres), Mas Amin (Staf Khusus Presiden), Silaturahmi, Sarasehan, Berkah. 15 Jan 2020. #tegalmaju #tegallakalaka #tegalbarokah #tegaltherealsmartcity ~Salam MJ @ Kota Tegal… https://t.co/k6F2u4WPWD",-1,-1,-1,-1
2020-01-02,"@ichi_fm  Siang kak Ichi, disistem memang dituliskan kota Tegal karna kota besar dari Brebes. Paket tetap diantarkan ke alamat yang tertera pada kirimannya. Admin cek paket hari ini dalam pengantaran ke alamat penerima. Mohon ditunggu estimasinya 3-6 hari setelah (1/2)",-1,-1,-1,-1
2020-01-20,"*Kepada Yth. Plt. Kalak BPBD Kota Tegal cc Kasi Darlog*

Dilaporkan  dengan hormat kejadian hari Senin, 20 Januari 2020 sebagai berikut:

*A. Kejadian* :  Penemuan mayat

*B.Alamat* : Polder Bayeman Jl. Dr. Cipto… https://t.co/fDyy9hX8yI",-1,-1,1,-1
2020-01-29,"Peninjauan Lokasi permohonan sertipikat Kantor  Komisi Pemilihan Umum oleh Bapak Kepala Kantor Pertanahan Kota Tegal dan Bapak Walikota Tegal.
Selasa, 28 Januari 2020 https://t.co/iIlyunKURm",-1,-1,-1,-1
2020-01-31,"Bapak Kepala Kantor Pertanahan Kota Tegal beserta Kasi 1, Kasi 2 dan Kasi 5 menghadiri undangan dari Kabid 5 perihal Paparan Internal di Kanwil BPN Provinsi Jawa Tengah.
Kamis, 30 Januari 2020 https://t.co/yzdn63ybT7",-1,-1,-1,-1
2020-01-31,"Viral yg lg hits bgt @memelisah23 cantik  😍
@tas_grosir_tegal 
Jl. Surabayan gg3 rt 01/14 no.55 Panggung, kota Tegal
Jika kurang jelas cek lokasi ya d pp kita @tas_grosir_tegal
via dm/ wa 085727242769

#tegal #slawi #infotegal https://t.co/hnpa166O20",-1,-1,-1,-1
2020-01-21,"Harga berbagai jenis cabai menjelang perayaan Imlek di sejumlah pasar tradisional di Kota Tegal, terus melonjak, Selasa (21/1) siang. Harga tertinggi terjadi pada cabai rawit merah. Untuk satu kilogramnya, cabai rawit merah dibanderol hingga Rp 80.000. https://t.co/sPPUncHFaK",-1,-1,-1,1
2020-01-26,"Banjir yang menggenangi sejumlah kelurahan di Kecamatan Margadana, Kota Tegal, mulai surut. Warga yang terdampak banjir sebagian besar sudah kembali ke rumah. https://t.co/dzDoftYjWd",-1,-1,-1,-1
2020-01-02,"Ratusan ekor ikan tambak yang berada di Jalan Mataram, Kelurahan Muarareja, Kota Tegal mati mendadak, Kamis (2/1) siang. Diduga, ikan-ikan tersebut mati akibat tercemar limbah Tempat Pembuangan Akhir Sampah Akhir (TPAS) Tegal yang jebol diterjang banjir. https://t.co/szMxH6i3rb",-1,-1,0,-1
2020-01-31,Dinkes Kota Tegal Sosialisasi Pencegahan Corona di Terminal https://t.co/uHC4jTnuE0,-1,-1,-1,-1
2020-01-27,Batituud Koramil Tegal Timur Hadiri Pelantikan Pimpinan Cabang GP Ansor Kota Tegal Masa Khidmat 2019 – 2023 https://t.co/2XEDfcU5vB lewat @Suara Media,-1,-1,-1,-1
2020-10-08,"Situasi Di Depan Gedung DPRD Kota Tegal 
#TolakUUCiptaKerja 
#MahasiswaBergerak https://t.co/2IpY8SKNPM",-1,-1,1,-1
2020-10-05,"“cari yg kriminal, ojo kurang gawean” kata ibu PKL ini.

Kota Tegal maning 😣😣

Togel HK SGP losssss... https://t.co/8gpNLpGwoA",-1,-1,-1,-1
2020-10-08,@Qirani_Ayara Kota Tegal https://t.co/SRPO6amySw,1,-1,1,-1
2020-10-08,"Kamis,(8/10) foto unjuk rasa tolak UU cipta kerja di gedung DPR Kota Tegal 

Foto: fb @insnanhadid https://t.co/mv3wMc3fK0",-1,-1,-1,-1
2020-09-29,Wakil ketua DPRD Kota Tegal jadi tersangka gara2 bikin konser dangdut di tengah pandemi. Dodol sih ⁦@AchmadAnnama⁩ https://t.co/6P9xTNGmYb,-1,-1,-1,-1
2020-11-02,"Sisri namanya, ibu 1 anak. Pengasong di Terminal Bus Kota Tegal. Buta aksara. Setelah jd siswa pembelajar di Taman Baca Sakila Kerti yg ada di terminal itu ia rajin baca &amp; ngaji. 

Tadi pagi, seseorang kirimkan fotonya sedang baca koran. Ia jg kini ngajar ngaji sesama pengasong https://t.co/oYc03dxat6",-1,1,-1,-1
2020-11-29,"Tambah cantik nih si primadona Kota Tegal, kawasan Taman Pancasila. Trotoarnya cantik, tempat duduknya juga ngga kalah cantik. 

Semoga cepet jadi dan bisa dirawat dengan baik. 

#Tegal #Slawi #infotegal https://t.co/KnKlJCp0ZV",1,-1,1,-1
2020-09-26,"Wakil ketua DPRD Tuban tak hafal Pancasila dan dikecaman mahasiswa!

Kalah sama balita. Kok jd gini amat sih kualitas anggota dewan kita. Kemaren wakil ketua DPRD Kota tegal bikin konser dangdut ditengah pandemi.🤦‍♂️
#FokusCovidTinggalkanKAMIPKI https://t.co/Uv8Xy2cq2o",-1,-1,-1,-1
2020-10-13,Direktorat Sosial DPP PSI dan DPD PSI Kota Tegal membagikan roti dan masker ke para pengemudi  becak di alun-alun dan stasiun KA Tegal. https://t.co/QiYhDswxBh,-1,-1,-1,-1
2020-10-28,"Pelatihan Tim Pengelola Website Program Fasilitasi @Pramuka_Jateng di Kwarcab Kota Tegal, sesi 1 materi dari @PemkotTegal dan materi ke 2 dari @portaltegalkota 🤝👋

#setiappramukaadalahpewarta
#pramukaupdate
#pramukakotategal https://t.co/toZ1MUbw4S",-1,-1,-1,-1
2020-09-28,Wakil Ketua DPRD Kota Tegal Jadi Tersangka Konser Dangdut https://t.co/HZ7XrrW03M https://t.co/hdSK27RrLc,-1,-1,1,-1
2020-11-27,"kcg! open serious adopt kitten (rescue sore karna hampir kelin*** aku bawa ke rumah tp dimarahin org rumah😭) dom tegal kota, aku kasi susu, pasir, peletnya skalian 🤗 https://t.co/fFUA4GRRkX",-1,-1,-1,-1
2020-10-25,"Rutinitas tiap 3 Bulan. Donor darah di PMI Kota Tegal. Berbagi dengan sederhana.
Kali ini pakai kaos dari @Kita_AMLTF  Yang sejak pertama dapat selalu aku pakai kemana mana 😀😀 https://t.co/YiDCK6gtgN",-1,-1,-1,-1
2020-11-13,Dalam rangka menjamin keselamatan awak kapal perikanan Direktorat Kapal Perikanan &amp; Alat Penangkapan Ikan memfasilitasi pelatihan Basic Safety Training (BST) di BPPP Kota Tegal kepada nelayan. #HNSIKotaTegal @Edhy_Prabowo @djpt_kkp @kkpgoid @ganjarpranowo @dkpjateng https://t.co/X9kbOAwHO9,-1,-1,1,-1
2020-11-29,"28-29 November, Merayakan pernikahan Crew Kami di kota Tegal. 

Happy wedding to Deni &amp; Aam

Sakinah, Mawadah &amp; Warahmah.

Persija, selamanya! https://t.co/0bOttgirOv",-1,-1,-1,-1
2020-10-16,"Video Viral Kapolres Tegal Kota Potong Kuku dan Suapi Kakek Tunawisma
Klik untuk baca: https://t.co/Rf1E5luHbs",-1,-1,-1,-1
2020-10-13,Hari ini kami telah melaksanakan Rapat Koordinasi dengan BKN.. jadi mohon ditunggu dan bersabar untuk pengumumannya yaa para peserta seleksi CPNS Pemerintah Kota Tegal. https://t.co/RN0s3PQNPJ,-1,1,-1,-1
2020-11-27,"Ada yang bisa menyebutkan berapa luas wilayah Kabupaten dan Kota Tegal? Ini jawabannya:

- Kabupaten Tegal memiliki luas wilayah 878,79 km2 yang terbagi dalam 18 kecamatan.
- Kota Tegal memiliki luas wilayah 39,68 km2 yang terbagi dalam 4 kecamatan.

#Tegal #Slawi #infotegal https://t.co/1LL5RqIMvI",-1,-1,-1,-1
2020-11-20,"@Hilmi28 Kasus hajatan perkawinan wakil ketua dprd kota tegal, kapolda dan gubernur jateng aman...
Kasus acara di waterboom milik salah satu timses cawalkot medan, kapolda dan gubernur sumut aman....",-1,-1,1,-1
2020-09-29,"Kapolda Jawa Tengah (Jateng) Irjen Pol. Ahmad Luthfi, S.H., https://t.co/cb93QkQWlH., M.K., memimpin konferensi pers terkait perkembangan penanganan penyelidikan dugaan tindak pidana karantina kesehatan yang terjadi di Kota Tegal.

@poldajateng_ https://t.co/Oo2lxZhSFO",-1,-1,1,-1
2020-11-27,"Sahabat Demokrat,

DPC Partai Demokrat Kota Tegal kembali melaksanakan Instruksi pertama Ketum AHY yakni #DemokratLawanCorona, dengan melakukan penyemprotan cairan disinfektan pada hari Selasa, 24 Nov 2020 yang lalu. https://t.co/tcbi30crll",-1,-1,-1,-1
2020-11-30,"kcg! Open adopt kitten dom. Si kecil aktif bund udah bisa pake litter box juga. Alasan di open adopt karena ga akur sama kucing aku yang lainnya kesian tiap hari ribut. 
📍Kota tegal dan sekitarnya ya free bersyarat https://t.co/qfU79oh8IH",-1,-1,-1,-1
2020-09-28,"Wakil Ketua DPRD Kota Tegal Ditetapkan Tersangka, Buntut Konser Dangdut  
https://t.co/Y4ffZNiBdx",-1,-1,-1,-1
2020-09-29,"Ganjar Sambut Baik Penetapan Tersangka Wakil Ketua DPRD Kota Tegal

@ganjarpranowo menyambut baik penetapan status tersangka terhadap Wakil Ketua DPRD Kota Tegal Wasmad Edi Susilo.

Penetapan status tersangka ini membuktikan bahwa hukum juga berlaku tegak pada pejabat publik. https://t.co/Y197pFBo7G",-1,-1,-1,-1
2020-11-14,"Berasa lihat opera sabun... Wkwkwkw.. Kasihan Wakil ketua DPRD tegal yg di tersangkakan kasus hajatan..
Oalah pak @mohmahfudmd
Tolong  Wasmad Edi Susilo Wk Ketua dprd kota tegal di bebaskan saja. Apa pendapat hukum anda
https://t.co/AJ3l7dNUHP",-1,-1,-1,-1
2020-11-15,"Menengok kasus dangdutan di kota tegal 

https://t.co/Oo8fOKUp9A",-1,-1,-1,-1
2020-11-20,"Kira-kira yg di @DKIJakarta kemarin seperti di Kota Tegal gak om @tirta_hudhi ?

https://t.co/wq5rnDGpka https://t.co/csqndt4b3H",-1,-1,1,-1
2020-10-20,"Kegiatan Panen Virtual Udang Busmetik SUPM Tegal berlangsung sukses. Wali Kota Tegal dan Sekretaris BRSDM KP hadir menyaksikan kegiatan Panen Udang Vaname di lahan tambak SUPM Tegal.
@sjariefwidjaja @bsuprakto @brsdm_kp @Pusdik_KP @Maskurikkp1 @Rochmat92348955 @KurniaAnjang https://t.co/veAgNAhEXU",-1,-1,-1,-1
2020-10-11,"#BawasluMulaiTegas

Berkaitan dgn kasus dangdutan, 
Wakil Ketua DPRD Kota Tegal 
Jadi Tersangka Acara Dangdutan
Dan
Sudah 19 Saksi Diperiksa polisi. 

@bawaslu_RI 

https://t.co/q50B8iNqVp",-1,-1,1,-1
2020-10-31,"Anggota DPRD Kota Tegal dari Fraksi Partai Demokrat, H. Akhmad Satori bersama pengurus ranting PD memberikan bantuan kepada pelaku UMKM di Kec. Tegal Timur, Kota Tegal. 
Bantuan ini  untuk meringankan beban selama masa pandemi.

#DemokratBinaUMKM
#PartaiDemokrat https://t.co/OviArkUER1",-1,-1,1,-1
2020-09-29,"Kapolda Jateng Irjen Pol. Drs. Ahmad Luthfi, S.H., S. St.M.K meresmikan aplikasi “SITEKO ( layanan Aplikasi Informasi Terintegritas, Sinergitas tiga Pilar, Polres Tegal Kota, Kodim Tegal dan Pemkot Kota Tegal). https://t.co/sKX2FvzRsQ",-1,-1,1,-1
2020-10-28,"KNPI kota Tegal :Ersal Aburizal mendorong Pemerintah Daerah Kabupaten Tegal untuk selalu melibatkan partisipasi pemuda dalam menyusun peraturan perundang-undangan ditingkat daerah,'' 
#PemudaPenjagaPancasila",-1,-1,-1,-1
2020-09-25,"Dari hasil evaluasi, @ganjarpranowo menyebut masih ada 4 daerah di Jateng yg masuk kategori zona merah. Yakni Kab Kendal, Kota Pekalongan, Kab Tegal &amp; Kab Kebumen. Nantinya, di 4 daerah zona merah itu yg akan didampingi dg menerapkan model sama seperti penanganan di Kota Semarang https://t.co/UgfBo2i4Be",-1,-1,-1,-1
2020-11-03,"Sahabat Demokrat, DPC Demokrat Kota Tegal pada Minggu (2/11/20) kemarin kembali melaksanakan kegiatan Gerakan Nasional Partai #DemokratLawanCorona, dengan melakukan desinfektanisasi di lingkungan RW 07, Kelurahan Pekauman, Tegal Barat, Kota Tegal. https://t.co/0v7o669RKf",-1,-1,1,-1
2020-11-14,"Ingat wakil ketua DPRD Kota Tegal lurr?
Sampai dipidana gara-gara nanggap dangdutan. 

Kasihan ya,

Yg bikin kerumunan sekarang ini dibiarkan saja soalnya.",-1,-1,-1,-1
2020-11-04,"Terima kasih, Perpustakaan Kota Tegal 💕",-1,-1,-1,1
2020-09-26,"📌info #jadwalpengajian #jadwalgusmiftah #pengajiangusmiftah

___Tanggal 27 September 2020___

Assalamualaikum Wr Wb 

Untuk Jama'ah Alkinthiliyah #gusmiftah di Kota Tegal Mohon maaf jadwal pengajian DITUNDA. https://t.co/3K2YwEa6fD",-1,-1,-1,-1
2020-11-27,"@Macramoov betul, kab/kota Tegal RS-RS hanya menerima pasien covid, pasien umum tidak menerima...setiap hari ambulance bawa pasien covid, serem2 sedep...",-1,1,-1,-1
2020-09-28,"Termasuk Walkot nya gk? 
Yg tau tpi pura2 gk tau!! 

Konser Dangdut di Tegal, @ganjarpranowo Sepakat Beri Sanksi Pidana

Gubernur Jawa Tengah Ganjar Pranowo sepakat dengan Menko Polhukam Mahfud MD untuk memidanakan pihak yang menyelenggarakan konser dangdut di Kota Tegal https://t.co/UkWth5dhgx",-1,-1,1,-1
2020-10-01,"Wakil Walikota Tegal @MJJumadi bersama jajaran Forkopimda, Sekda Kota Tegal mengikuti Upacara Hari Kesaktian Pancasila secara virtual di Command Center Dinkominfo Kota Tegal. 

#harikesaktianpancasila #kotategal #pemkottegal https://t.co/i1Mzk82o6F",1,-1,-1,-1
2020-09-28,Wakil Ketua DPRD Kota Tegal Meminta Maaf Gelar Hajatan Saat Pandemi https://t.co/cK519CfK2k https://t.co/kGaB3OdI8V,-1,-1,-1,-1
2020-11-30,"Utk warga kota Tegal atau Kab. Tegal aku jual Dessert Box kemasan 500ml dan variantnya macam2 ada
Lotus Biscoff, Strawberry Cheesecake, Tiramisu, Classic Red Velvet dan Tres Leches. Bisa di cek loh IGnya @thedessertlab_ atau  WA : 082329330008 💜🥳 https://t.co/ZJNG8tfiHK",-1,-1,-1,-1
2020-09-29,Wakil Ketua DPRD Kota Tegal Jadi Tersangka dan Terancam Hukuman 1 Tahun Penjara https://t.co/G1JNAqsov8 https://t.co/AaeVqDcz4A,-1,-1,1,-1
2020-11-11,"Uwoooww.. ketemu selebtwit hits yang bentar lagi mau pindahan ke kota Tegal ❗❗ 
Makasih cerito2ne yoo, sungguh berfaedah❗ haha.. barokallaah 😁😁",-1,-1,-1,-1
2020-09-29,"Polda Jateng Tetapkan Tersangka Gelar Dangdut di Kota Tegal

""Polda Jateng telah menetapkan tersangka kasus menggelar pentas dangdut di masa pandemi di Kota Tegal atas nama WES setelah melalui proses gelar perkara"" - Kabidhumas Polda Jateng Kombes Pol Iskandar Fitriana Sutisna - https://t.co/d2z3Eo73N5",-1,-1,-1,-1
2020-09-29,"Gelar konser dangdut, Wakil Ketua DPRD Kota Tegal ditetapkan menjadi tersangka.
https://t.co/vVurWeU1vY",-1,-1,-1,-1
2020-10-03,"Wakil Ketua DPRD Kota Tegal Tersangka,@ganjarpranowo: Terimakasih Polda

“Saya terimakasih sama Polda ya yg cukup serius,krn seluruh masyarakat menunggu betul gitu apa yg akan terjadi dan masyarakat banyak yang protes,masa orang kecil terus kalau orang besar enggak. 
@podjiutami https://t.co/8GmWiXWB9J",-1,-1,-1,-1
2020-11-17,"Wakil Ketua DPRD Kota Tegal, Wasmad Edi Susilo, didakwa melanggar UU Kekarantinaan Kesehatan dan Pasal 216 ayat 1 KUHP, dengan ancaman 1 tahun penjara. #Tegal https://t.co/NQiKJJnf9z",-1,-1,1,-1
2020-09-30,"Buntut kerumunan warga yang viral pada sebuah panggung dangdut, Wakil Ketua DPRD Kota Tegal tak ditahan meski jadi tersangka. Sementara Kapolsek Tegal Selatan dicopot dari jabatannya. #IndosiarBerita

Berita lainnya: https://t.co/yhpO5zsJ8a https://t.co/fKsvMky0yo",-1,-1,1,-1
2020-11-15,"Wakil ketua DPRD Kota Tegal hajatan nagggap dangdutan aja nggak cuma didenda, bahkan sampai dipidana loh.

Yg adil donk.",-1,-1,1,-1
2020-09-29,"Wakil Ketua DPRD Kota Tegal Jadi TSK Kasus Dangdutan, Ganjar: Terima Kasih
Kejadian ini sebenarnya tdk perlu terjadi jk smua pihak bs menahan diri utk taat pd prokes
Nah gitu dong hrs tegas
Bravo Polri
Hrsnya Ketua DPRD ngasih contoh yg baik bkn sebaliknya
https://t.co/cBqMBn1crN",-1,-1,1,-1
2020-09-24,Massa Dangdutan Wakil Ketua DPRD Kota Tegal Bakal Di-Swab Test Massal https://t.co/ks4PApZjpV,-1,-1,1,-1
2020-11-16,"Fraksi PKB DPRD Kota Tegal terus mengupayakan bantuan untuk rehab masjid dan musala hingga bantuan lembaga pendidikan keagamaan seperti madrasah atau taman pendidikan alquran (TPQ). 

https://t.co/Gh2uUMxXdU",-1,-1,1,-1
2020-10-25,"Walau berstatus “mampu”, penduduk di daerah-daerah ini menikmati BPJS kesehatan gratis:

1. Banyuwangi
2. Kota Tegal
3. Lumajang
4. Kudus
5. Pangandaran
6. Halmahera Selatan
7. Kota Pagar Alam
8. Kota Mataram
9. Pati
10. Kota Solok

#WaktunyaLokadata https://t.co/vr9iw8A3TJ",-1,-1,-1,-1
2020-09-29,"Dampak dari konser dangdut yg diadakan oleh Wakil Ketua DPRD Kota Tegal, polisi telah memeriksa 18 orang saksi. Kasus ini juga mengakibatkan Kapolsek Tegal Kota Selatan langsung dicopot jabatannya &amp; kini diperiksa oleh Unit Propam Polresta Tegal Kota.

https://t.co/MURuYBVeA9 https://t.co/ThbJpAHMcR",-1,-1,1,-1
2020-11-27,"Penyemprotan disinfektan yang dilakukan DPC Demokrat Kota Tegal ini, dilakukan di lingkungan perumahan penduduk Jalan Kemuning, Kelurahan Kejambon, Kota Tegal.

Bertujuan untuk menghentikan meluasnya penyebaran dan pencegahan Covid-19   di wilayah tersebut.

#DemokratLawanCorona https://t.co/iGDtNx2E3V",-1,-1,1,-1
2020-11-10,Komisi III DPRD Kota Tegal nyayangna proyek revitalisasi Alun-alun Kota Tegal sing belih nyediakna space nggo nganakna upacara karo pengajian. #publisherstory https://t.co/XQPgPUwMCs,-1,-1,0,-1
2020-10-20,"7.402 warga Kota Tegal sebagai Keluarga Penerima Manfaat-Program Keluarga Harapan (KPM-PKH) menerima bantuan sosial beras (BSB) dari @KemensosRI 

@juliaribatubara 
https://t.co/chuoF89OaH",-1,-1,1,-1
2020-11-22,"Musisi asal Kota Tegal, Chriez Eleven Twelve merilis salah satu single tentang keseharian warga Ibukota yang mayoritas gemar mengkonsumsi kopi. Yuk, dengarkan lagu @krissulisdiantoro ""Time To Coffe"" di Langit Musik dan IndiHome TV!

#LangitMusik
#MusikTanpaKuota
#LMusikIndie https://t.co/a3qlVgJ29j",-1,-1,-1,-1
2020-10-20,"Inilah daerah dengan persentase keluhan sakit tertinggi di Indonesia: 

1. Sumba Tengah
2. Kota Tegal
3. Bantaeng
4. Lampung Timur
5. Hulu Sungai Selatan
6. Bangli
7. Manokwari
8. Seram Bagian Timur

#WaktunyaLokadata https://t.co/VpIrW8VmLu",-1,-1,1,-1
2020-11-13,"Sepasang kekasih di Kota Tegal, Jawa Tengah ditangkap polisi terkait kasus pencurian motor. Tak tanggung-tanggung, sejoli ini justru mencuri motor milik polisi. Waduh! #Curanmor #Tegal https://t.co/FdL8uhkKW6",-1,-1,1,-1
2020-11-16,RSUD Kardinah Kota Tegal mendirikan tenda besar di halaman. Tenda ini dibangun karena melonjaknya jumlah pasien COVID-19 yang dirawat di rumah sakit tersebut. https://t.co/yW6xAgtFsI,-1,-1,1,-1
2020-10-02,"Uji swab massal ini dilakukan di Puskesmas Bandung, Kota Tegal, tidak jauh dari lokasi konser dangdutan yang digelar oleh wakil ketua DPRD Kota Tegal. Uji swab diikuti ratusan tamu hajatan, dari penonton hingga petugas pengamanan TNI Polri.

Selengkapnya: https://t.co/vDuotWf7VQ https://t.co/OpblzDHxEJ",-1,-1,1,-1
2020-09-26,Wali Kota Tegal Pastikan Dangdutan Wakil Ketua DPRD Tak Berizin #TauCepatTanpaBatas #BeritaTerkini  . https://t.co/zvxD6KsMaY,-1,-1,1,-1
2020-10-08,Massa yang tergabung dalam Aliansi Rakyat Tegal menggelar demo menolak Omnibus Law UU Cipta Kerja di depan gedung DPRD Kota Tegal. Massa membakar ban. https://t.co/1F5qeXNmQC,-1,-1,1,-1
2020-11-14,"Kalo gitu, mari kita bebaskan wakil ketua DPRD kota tegal yg dipidana gara-gara hajatan nanggap dangdutan. 

😅",-1,-1,-1,-1
2020-11-07,Dia juga tercatat pernah menjadi wartawan di PanturaPost dan bertugas di Kota Tegal selama 2 bulan. #publisherstory https://t.co/Svq9J2T7p1,-1,1,-1,-1
2020-11-08,"Salah siji baliho sing dicolong yakuwé baliho ""Mr. Lockdown"" sing ana gambar Wali Kota Tegal Dedy Yon Supriyono. #publisherstory https://t.co/TSzrQwURSu",-1,-1,-1,-1
2020-11-05,Kenaikan UMK Kota Tegal untuk 2021 tinggal menunggu restu dari Gubernur Jawa Tengah Ganjar Pranowo. https://t.co/vlERVMRByG,-1,-1,-1,-1
2020-10-19,"Ada 99 orang yang terlibat dalam pentas dangdut dala hajatan Wakil Ketua DPRD Kota Tegal, menjalani uji swab. Hasil uji swab ini keluar hari ini. https://t.co/daU6C9ujX2",-1,-1,1,-1
2020-11-17,Wakil Ketua DPRD Kota Tegal Wasmad Edi Susilo keberatan dengan dakwaan kasus dangdutan saat pandemi yang menjeratnya. Apa alasannya? #Tegal https://t.co/2NjNHsfg8N,-1,-1,1,-1
2020-11-17,"Wakil Ketua DPRD Kota Tegal Wasmad Edi Susilo menjalani sidang perdana di Pengadilan Negeri (PN) Tegal, Selasa (17/11/2020). https://t.co/kotis4KScz",-1,-1,-1,-1
2020-10-30,"Sebanyak tujuh orang dalam satu rumah di Kota Tegal, Jawa Tengah, terkonfirmasi positif virus Corona atau COVID-19. Seorang di antara mereka meninggal dunia. #Tegal #VirusCorona https://t.co/ULsN6nEBlA",-1,-1,-1,-1
2020-11-15,"Puluhan pengunjung dan pengelola sejumlah tempat hiburan karaoke di Kota Tegal menjalani rapid test, Sabtu (14/11/2020) malam. #publisherstory https://t.co/zND8YzG7rN",1,-1,1,-1
2020-10-12,"RSUD Kardinah Kota Tegal menjelaskan prosedur menentukan pasien COVID-19. Penjelasan ini menangkis tudingan bahwa RS cenderung meng-COVID-19-kan para pasien.

via @detikHealth https://t.co/u5qLuly5D7",-1,1,1,-1
2020-11-16,IDI Kota Tegal mencatat hingga saat ini tujuh dokter di Kota Tegal terkonfirmasi positif Covid-19 dengan 1 di antaranya meninggal dunia. https://t.co/NSI0lETDNx,-1,-1,-1,-1
2020-09-29,"Gubernur Jawa Tengah apresiasi kepolisian yang bersikap tegas menetapkan Wakil Ketua DPRD Kota Tegal Wasmad Edi Susilo sebagai tersangka pelanggaran protokol kesehatan karena menggelar konser dangdut di tengah pandemi COVID-19.
https://t.co/zvLrzfTcGR",-1,-1,1,-1
2020-10-21,"Seorang tenaga sanitarian Puskesmas Margadana, Kota Tegal, Jawa Tengah, meninggal setelah dinyatakan positif virus Corona atau COVID-19, Rabu (21/10/2020). https://t.co/8Zz3GKON7S",-1,-1,1,-1
2020-11-12,anggota DPRD Kota Tegal dari Fraksi PAN Nur Fitriani meminta Pemkot Tegal mulai mempertimbangkan untuk bisa menerapkan PSBM. https://t.co/Vyh3ApWIIY,-1,-1,1,-1
2020-11-05,"Kemarin sore di Kota Tegal, Ketua Umum PAN @ZUL_Hasan, Sekjend @eddy_soeparno bersama pengurus DPP PAN lainnya menikmati lezatnya Sate Kambing Batibul. 

Ditemani Pak Wali Kota Dedy Yon Supriyanto dan rombongan, ngobrol soal Tegal hingga kebangsaan.

#PAN https://t.co/kNcvVOuwtA",-1,-1,-1,-1
2020-11-09,"Saat sidak ke Alun-alun, Senin (9/11/2020), Komisi III DPRD Kota Tegal menyayangkan pelaksanaan revitalisasi Alun-alun Kota Tegal yang tak sediakan space untuk upacara dan pengajian. #publisherstory https://t.co/rsG5oH8rc8",1,-1,0,-1
2020-11-10,Berkas kasus Wakil Ketua DPRD Kota Tegal Wasmad Edi Susilo terkait konser dangdut di tengah pandemi virus Corona atau COVID-19 telah dilimpahkan ke PN Tegal. https://t.co/E3wV0MBzkj,-1,-1,1,-1
